Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Churn,txn_velocity,engagement_decay,credit_utilisation,product_density,avg_transaction_value,contact_intensity,split
54,0,2,2,3,4,0,46,5,3,2,1695.0,913,782.0,0.449,2130,48,0.5,0.539,1,1.0434782608695652,0.06521739130434782,0.5386430678466076,0.10869565217391304,44.375,0.043478260869565216,train
31,0,1,4,1,4,0,21,2,1,2,5342.0,2005,3337.0,0.682,14738,94,0.709,0.375,0,4.476190476190476,0.047619047619047616,0.3753275926619244,0.09523809523809523,156.7872340425532,0.09523809523809523,train
45,1,4,6,2,2,0,36,5,2,1,15100.0,2004,13096.0,0.9,4135,76,0.689,0.133,0,2.111111111111111,0.05555555555555555,0.13271523178807948,0.1388888888888889,54.4078947368421,0.027777777777777776,train
47,0,4,4,1,5,0,42,4,4,4,6451.0,0,6451.0,0.706,2400,43,0.433,0.0,1,1.0238095238095237,0.09523809523809523,0.0,0.09523809523809523,55.81395348837209,0.09523809523809523,train
45,1,3,3,1,1,3,33,3,2,1,16928.0,1519,15409.0,0.894,3355,66,0.886,0.09,0,2.0,0.06060606060606061,0.08973298676748583,0.09090909090909091,50.833333333333336,0.030303030303030304,train
40,0,4,2,2,4,0,26,5,3,0,2206.0,1110,1096.0,0.746,5196,92,0.614,0.503,0,3.5384615384615383,0.11538461538461539,0.5031731640979148,0.19230769230769232,56.47826086956522,0.0,train
51,0,1,0,1,5,0,38,3,2,4,6182.0,1516,4666.0,1.137,3801,61,0.968,0.245,0,1.605263157894737,0.05263157894736842,0.24522808152701392,0.07894736842105263,62.31147540983606,0.10526315789473684,train
58,0,1,6,1,4,0,46,6,3,3,3035.0,1779,1256.0,0.851,4999,83,0.93,0.586,0,1.8043478260869565,0.06521739130434782,0.586161449752883,0.13043478260869565,60.2289156626506,0.06521739130434782,train
35,0,4,3,2,4,0,25,5,2,3,2684.0,1658,1026.0,0.669,4657,76,1.0,0.618,0,3.04,0.08,0.6177347242921013,0.2,61.276315789473685,0.12,train
43,0,1,2,3,4,0,32,4,4,3,1834.0,1416,418.0,0.868,5653,79,0.927,0.772,0,2.46875,0.125,0.772082878953108,0.125,71.55696202531645,0.09375,train
43,1,3,6,1,2,3,30,4,3,4,25856.0,1281,24575.0,0.975,3303,70,0.795,0.05,0,2.3333333333333335,0.1,0.04954362623762376,0.13333333333333333,47.18571428571428,0.13333333333333333,train
48,1,3,4,0,2,0,35,5,2,1,6243.0,1331,4912.0,0.8,3502,57,1.036,0.213,0,1.6285714285714286,0.05714285714285714,0.21319878263655295,0.14285714285714285,61.43859649122807,0.02857142857142857,train
40,0,2,2,1,4,0,36,3,2,3,2423.0,1674,749.0,0.644,4258,80,0.538,0.691,0,2.2222222222222223,0.05555555555555555,0.6908790755262072,0.08333333333333333,53.225,0.08333333333333333,train
51,0,4,3,1,1,0,43,5,3,2,8346.0,1452,6894.0,1.194,4141,79,0.612,0.174,0,1.8372093023255813,0.06976744186046512,0.17397555715312724,0.11627906976744186,52.41772151898734,0.046511627906976744,train
34,0,4,3,2,4,0,30,4,1,3,3046.0,2279,767.0,0.611,2330,69,0.643,0.748,0,2.3,0.03333333333333333,0.7481943532501641,0.13333333333333333,33.768115942028984,0.1,train
35,0,1,0,2,4,0,25,2,2,4,2231.0,1791,440.0,0.82,2576,42,0.75,0.803,1,1.68,0.08,0.8027790228597041,0.08,61.333333333333336,0.16,train
36,1,2,6,2,3,0,29,3,3,5,5346.0,1539,3807.0,0.777,2283,51,0.889,0.288,0,1.7586206896551724,0.10344827586206896,0.2878787878787879,0.10344827586206896,44.76470588235294,0.1724137931034483,train
54,1,0,3,2,3,0,45,1,3,2,20882.0,1525,19357.0,0.828,4765,76,0.767,0.073,0,1.6888888888888889,0.06666666666666667,0.07302940331385882,0.022222222222222223,62.69736842105263,0.044444444444444446,train
38,0,1,5,2,4,0,27,6,3,4,8638.0,0,8638.0,0.489,1295,29,0.381,0.0,0,1.0740740740740742,0.1111111111111111,0.0,0.2222222222222222,44.6551724137931,0.14814814814814814,train
45,0,3,2,1,5,0,40,3,5,3,4462.0,706,3756.0,0.886,2526,41,0.414,0.158,1,1.025,0.125,0.15822501120573734,0.075,61.609756097560975,0.075,train
59,1,1,6,2,1,3,51,2,2,1,15164.0,1071,14093.0,0.9,13062,103,0.717,0.071,0,2.019607843137255,0.0392156862745098,0.07062780269058296,0.0392156862745098,126.81553398058253,0.0196078431372549,train
49,1,5,5,1,1,0,44,2,3,4,3893.0,0,3893.0,0.662,1866,37,0.947,0.0,1,0.8409090909090909,0.06818181818181818,0.0,0.045454545454545456,50.432432432432435,0.09090909090909091,train
33,1,4,5,1,3,0,36,5,3,4,1438.3,0,1438.3,0.98,2439,43,0.72,0.0,1,1.1944444444444444,0.08333333333333333,0.0,0.1388888888888889,56.72093023255814,0.1111111111111111,train
57,1,1,3,2,3,0,45,1,6,1,15030.0,1395,13635.0,0.625,7603,81,0.588,0.093,0,1.8,0.13333333333333333,0.09281437125748503,0.022222222222222223,93.8641975308642,0.022222222222222223,train
51,0,2,0,2,4,0,31,2,1,3,2306.0,1627,679.0,0.507,3776,70,0.944,0.706,0,2.2580645161290325,0.03225806451612903,0.7055507372072853,0.06451612903225806,53.94285714285714,0.0967741935483871,train
52,0,3,3,1,5,0,38,2,1,2,3505.0,2517,988.0,0.612,5034,79,0.681,0.718,0,2.0789473684210527,0.02631578947368421,0.7181169757489301,0.05263157894736842,63.721518987341774,0.05263157894736842,train
53,0,2,2,3,4,0,35,1,2,3,2199.0,693,1506.0,0.654,7342,86,0.483,0.315,0,2.4571428571428573,0.05714285714285714,0.3151432469304229,0.02857142857142857,85.37209302325581,0.08571428571428572,train
48,1,3,2,2,3,0,30,4,2,3,4180.0,688,3492.0,0.747,3750,76,0.727,0.165,0,2.533333333333333,0.06666666666666667,0.1645933014354067,0.13333333333333333,49.3421052631579,0.1,train
43,1,2,1,2,3,0,36,3,3,3,10851.0,1101,9750.0,0.702,3688,65,0.757,0.101,0,1.8055555555555556,0.08333333333333333,0.10146530273707492,0.08333333333333333,56.738461538461536,0.08333333333333333,train
36,1,1,6,3,1,0,36,2,3,3,6893.0,1462,5431.0,1.031,4782,50,0.351,0.212,1,1.3888888888888888,0.08333333333333333,0.21209923110401857,0.05555555555555555,95.64,0.08333333333333333,train
50,1,3,3,2,3,0,39,4,1,4,9964.0,1559,8405.0,1.873,1626,25,0.786,0.156,0,0.6410256410256411,0.02564102564102564,0.15646326776395023,0.10256410256410256,65.04,0.10256410256410256,train
48,0,4,1,2,5,0,39,6,1,1,2845.0,919,1926.0,0.652,2635,43,1.263,0.323,0,1.1025641025641026,0.02564102564102564,0.32302284710017576,0.15384615384615385,61.27906976744186,0.02564102564102564,train
43,0,4,6,1,4,0,24,6,2,3,1679.0,951,728.0,0.706,2492,43,0.593,0.566,1,1.7916666666666667,0.08333333333333333,0.566408576533651,0.25,57.95348837209303,0.125,train
45,1,2,2,1,2,0,25,3,5,3,1438.3,0,1438.3,0.676,709,27,0.421,0.0,1,1.08,0.2,0.0,0.12,26.25925925925926,0.12,train
59,0,1,4,2,4,0,36,6,2,2,2759.0,2481,278.0,0.588,5037,84,0.68,0.899,0,2.3333333333333335,0.05555555555555555,0.8992388546574845,0.16666666666666666,59.964285714285715,0.05555555555555555,train
46,1,3,0,1,2,0,39,3,3,2,13344.0,1907,11437.0,0.832,8534,86,0.83,0.143,1,2.2051282051282053,0.07692307692307693,0.14291067146282974,0.07692307692307693,99.23255813953489,0.05128205128205128,train
48,1,2,0,0,3,0,40,4,3,3,4479.0,0,4479.0,0.89,4520,63,0.37,0.0,1,1.575,0.075,0.0,0.1,71.74603174603175,0.075,train
42,0,3,2,1,4,0,36,4,2,2,2526.0,2048,478.0,0.716,4267,72,0.8,0.811,0,2.0,0.05555555555555555,0.8107680126682502,0.1111111111111111,59.263888888888886,0.05555555555555555,train
53,0,1,2,0,4,0,44,3,3,3,4090.0,2517,1573.0,0.562,2016,49,0.69,0.615,1,1.1136363636363635,0.06818181818181818,0.6154034229828851,0.06818181818181818,41.142857142857146,0.06818181818181818,train
52,1,2,2,2,0,0,37,2,3,2,14543.0,0,14543.0,0.788,1536,37,0.423,0.0,0,1.0,0.08108108108108109,0.0,0.05405405405405406,41.513513513513516,0.05405405405405406,train
35,0,2,2,2,5,0,26,6,1,2,3269.0,1434,1835.0,0.63,4672,66,0.65,0.439,0,2.5384615384615383,0.038461538461538464,0.4386662587947385,0.23076923076923078,70.78787878787878,0.07692307692307693,train
44,1,4,3,2,0,0,37,5,3,3,8396.0,1672,6724.0,0.602,1475,35,0.75,0.199,0,0.9459459459459459,0.08108108108108109,0.1991424487851358,0.13513513513513514,42.142857142857146,0.08108108108108109,train
43,0,3,6,2,4,0,36,6,3,3,2325.0,238,2087.0,0.64,2306,47,0.621,0.102,1,1.3055555555555556,0.08333333333333333,0.10236559139784947,0.16666666666666666,49.06382978723404,0.08333333333333333,train
41,0,4,5,2,4,0,31,5,1,2,2490.0,627,1863.0,0.345,1391,45,0.364,0.252,0,1.4516129032258065,0.03225806451612903,0.25180722891566265,0.16129032258064516,30.91111111111111,0.06451612903225806,train
43,0,5,2,2,4,0,38,6,2,2,1438.3,604,834.3,0.771,4469,85,0.932,0.42,0,2.236842105263158,0.05263157894736842,0.4199402071890426,0.15789473684210525,52.576470588235296,0.05263157894736842,train
50,1,2,3,2,2,0,46,6,2,4,5626.0,778,4848.0,1.009,4957,84,1.049,0.138,0,1.826086956521739,0.043478260869565216,0.13828652683967294,0.13043478260869565,59.01190476190476,0.08695652173913043,train
35,1,5,5,2,2,0,28,4,2,3,4587.0,1704,2883.0,0.903,2968,65,0.806,0.371,0,2.3214285714285716,0.07142857142857142,0.37148463047743624,0.14285714285714285,45.66153846153846,0.10714285714285714,train
50,0,4,2,1,4,0,30,5,3,4,4038.0,1530,2508.0,0.724,2400,41,0.323,0.379,1,1.3666666666666667,0.1,0.3789004457652303,0.16666666666666666,58.53658536585366,0.13333333333333333,train
37,1,1,2,1,3,0,26,6,3,1,8058.0,1176,6882.0,1.164,2774,52,0.625,0.146,0,2.0,0.11538461538461539,0.14594192107222637,0.23076923076923078,53.34615384615385,0.038461538461538464,train
47,0,2,5,3,4,3,36,1,3,2,14767.0,948,13819.0,0.999,13090,104,0.625,0.064,0,2.888888888888889,0.08333333333333333,0.06419719645154737,0.027777777777777776,125.86538461538461,0.05555555555555555,train
39,0,0,6,2,1,3,26,1,1,1,22054.0,1146,20908.0,0.842,8055,82,0.673,0.052,0,3.1538461538461537,0.038461538461538464,0.051963362655300625,0.038461538461538464,98.23170731707317,0.038461538461538464,train
43,1,5,3,1,2,0,36,5,2,1,2810.0,2384,426.0,0.859,4875,97,0.764,0.848,0,2.6944444444444446,0.05555555555555555,0.8483985765124555,0.1388888888888889,50.25773195876289,0.027777777777777776,train
55,1,0,3,1,3,0,35,5,1,4,3864.0,1901,1963.0,0.289,1018,32,0.391,0.492,0,0.9142857142857143,0.02857142857142857,0.4919772256728778,0.14285714285714285,31.8125,0.11428571428571428,train
44,1,3,4,2,3,0,38,5,2,3,19724.0,0,19724.0,0.644,3830,82,0.673,0.0,0,2.1578947368421053,0.05263157894736842,0.0,0.13157894736842105,46.707317073170735,0.07894736842105263,train
38,1,2,2,2,2,0,30,3,2,4,2346.0,0,2346.0,0.394,3982,72,0.532,0.0,0,2.4,0.06666666666666667,0.0,0.1,55.30555555555556,0.13333333333333333,train
37,1,2,2,1,0,0,30,2,4,4,13662.0,0,13662.0,0.153,725,22,0.0,0.0,1,0.7333333333333333,0.13333333333333333,0.0,0.06666666666666667,32.95454545454545,0.13333333333333333,train
45,0,3,3,1,4,0,36,4,3,3,3544.0,1661,1883.0,0.831,15149,111,0.734,0.469,0,3.0833333333333335,0.08333333333333333,0.46867945823927765,0.1111111111111111,136.47747747747746,0.08333333333333333,train
46,0,2,6,1,4,0,36,5,2,3,5258.0,1994,3264.0,0.725,3972,73,0.587,0.379,0,2.0277777777777777,0.05555555555555555,0.3792316470140738,0.1388888888888889,54.41095890410959,0.08333333333333333,train
42,0,2,6,2,1,0,34,3,3,3,2516.0,0,2516.0,0.53,2257,51,0.545,0.0,1,1.5,0.08823529411764706,0.0,0.08823529411764706,44.254901960784316,0.08823529411764706,train
49,0,1,0,1,5,0,36,1,3,2,5039.0,2489,2550.0,0.875,4770,74,0.947,0.494,0,2.0555555555555554,0.08333333333333333,0.49394721174836276,0.027777777777777776,64.45945945945945,0.05555555555555555,train
56,1,3,2,1,2,0,37,3,3,0,2783.0,1526,1257.0,0.942,1909,54,0.688,0.548,0,1.4594594594594594,0.08108108108108109,0.5483291412145167,0.08108108108108109,35.351851851851855,0.0,train
51,0,2,2,2,1,0,45,5,1,3,1438.3,869,569.3,0.791,4124,59,0.967,0.604,0,1.3111111111111111,0.022222222222222223,0.6041854967670166,0.1111111111111111,69.89830508474576,0.06666666666666667,train
49,1,3,4,1,3,0,45,3,0,4,23870.0,0,23870.0,0.604,1885,39,0.345,0.0,1,0.8666666666666667,0.0,0.0,0.06666666666666667,48.333333333333336,0.08888888888888889,train
43,0,2,5,2,4,0,36,5,2,4,1736.0,1513,223.0,0.829,3462,67,0.558,0.872,0,1.8611111111111112,0.05555555555555555,0.8715437788018433,0.1388888888888889,51.67164179104478,0.1111111111111111,train
26,1,1,6,2,4,0,13,6,2,3,2479.0,828,1651.0,0.44,2225,44,0.294,0.334,0,3.3846153846153846,0.15384615384615385,0.33400564743848327,0.46153846153846156,50.56818181818182,0.23076923076923078,train
52,1,3,0,3,0,0,47,5,6,3,5119.0,1972,3147.0,0.835,5146,88,0.956,0.385,0,1.872340425531915,0.1276595744680851,0.38523149052549327,0.10638297872340426,58.47727272727273,0.06382978723404255,train
42,1,4,5,0,2,0,32,4,1,2,5504.0,0,5504.0,0.62,1364,32,0.684,0.0,0,1.0,0.03125,0.0,0.125,42.625,0.0625,train
28,0,0,6,2,4,3,36,4,3,4,14910.0,873,14037.0,0.737,2560,72,0.674,0.059,0,2.0,0.08333333333333333,0.0585513078470825,0.1111111111111111,35.55555555555556,0.1111111111111111,train
55,0,3,4,1,5,0,36,3,2,3,16547.0,1521,15026.0,0.555,1782,48,0.333,0.092,0,1.3333333333333333,0.05555555555555555,0.09191998549586028,0.08333333333333333,37.125,0.08333333333333333,train
49,0,5,2,3,4,0,36,1,3,2,3272.0,2085,1187.0,0.417,4444,83,0.627,0.637,0,2.3055555555555554,0.08333333333333333,0.6372249388753056,0.027777777777777776,53.54216867469879,0.05555555555555555,train
43,0,5,5,2,4,0,36,2,1,2,1855.0,907,948.0,0.816,4191,81,0.761,0.489,0,2.25,0.027777777777777776,0.4889487870619946,0.05555555555555555,51.74074074074074,0.05555555555555555,train
41,1,4,2,1,3,0,27,4,2,4,12270.0,0,12270.0,0.543,4578,67,0.811,0.0,0,2.4814814814814814,0.07407407407407407,0.0,0.14814814814814814,68.32835820895522,0.14814814814814814,train
44,0,4,5,2,4,0,32,6,3,4,1438.3,170,1268.3,0.889,2527,45,0.406,0.118,1,1.40625,0.09375,0.11819509142737955,0.1875,56.15555555555556,0.125,train
53,1,3,0,1,0,0,43,4,2,5,14938.0,1155,13783.0,0.995,2248,51,0.645,0.077,0,1.186046511627907,0.046511627906976744,0.07731958762886598,0.09302325581395349,44.07843137254902,0.11627906976744186,train
53,1,2,4,3,3,0,36,4,2,0,29205.0,1208,27997.0,0.957,1556,43,1.048,0.041,0,1.1944444444444444,0.05555555555555555,0.04136278034583119,0.1111111111111111,36.18604651162791,0.0,train
58,1,2,3,2,2,0,45,3,2,0,6385.0,1535,4850.0,1.138,1612,47,0.88,0.24,0,1.0444444444444445,0.044444444444444446,0.240407204385278,0.06666666666666667,34.297872340425535,0.0,train
43,0,4,2,2,4,0,36,5,4,1,8919.0,2231,6688.0,0.562,3923,73,1.028,0.25,0,2.0277777777777777,0.1111111111111111,0.2501401502410584,0.1388888888888889,53.73972602739726,0.027777777777777776,train
37,0,3,2,2,4,0,36,3,2,3,6077.0,1397,4680.0,0.834,2837,74,0.609,0.23,0,2.0555555555555554,0.05555555555555555,0.22988316603587297,0.08333333333333333,38.33783783783784,0.08333333333333333,train
56,0,3,2,1,4,0,45,2,3,4,1438.3,0,1438.3,0.315,1988,42,0.355,0.0,1,0.9333333333333333,0.06666666666666667,0.0,0.044444444444444446,47.333333333333336,0.08888888888888889,train
43,0,2,5,0,4,0,31,5,3,1,4332.0,1313,3019.0,0.671,4093,84,0.826,0.303,0,2.7096774193548385,0.0967741935483871,0.3030932594644506,0.16129032258064516,48.726190476190474,0.03225806451612903,train
54,1,5,6,1,0,0,42,1,1,3,3731.0,1903,1828.0,0.915,4667,88,0.725,0.51,0,2.0952380952380953,0.023809523809523808,0.5100509246850711,0.023809523809523808,53.03409090909091,0.07142857142857142,train
44,0,3,2,1,4,0,40,2,2,1,1438.3,0,1438.3,0.773,4625,93,0.938,0.0,0,2.325,0.05,0.0,0.05,49.73118279569893,0.025,train
35,0,3,5,1,4,0,25,4,1,2,2149.0,1118,1031.0,0.903,1581,30,1.0,0.52,0,1.2,0.04,0.5202419730107026,0.16,52.7,0.08,train
45,0,3,3,1,5,0,40,1,4,2,8383.0,0,8383.0,1.036,5460,63,0.853,0.0,1,1.575,0.1,0.0,0.025,86.66666666666667,0.05,train
47,0,5,5,1,4,0,36,1,6,1,2291.0,1419,872.0,0.725,4498,81,0.761,0.619,0,2.25,0.16666666666666666,0.6193801833260585,0.027777777777777776,55.53086419753087,0.027777777777777776,train
47,0,3,6,2,5,0,40,1,3,0,7114.0,1637,5477.0,0.699,4758,81,0.5,0.23,0,2.025,0.075,0.2301096429575485,0.025,58.74074074074074,0.0,train
46,1,1,5,1,2,0,36,3,2,2,20459.0,2071,18388.0,1.248,1767,38,2.167,0.101,0,1.0555555555555556,0.05555555555555555,0.10122684393176597,0.08333333333333333,46.5,0.05555555555555555,train
50,0,4,2,2,4,0,37,1,2,3,3699.0,913,2786.0,0.866,7297,71,0.69,0.247,1,1.9189189189189189,0.05405405405405406,0.246823465801568,0.02702702702702703,102.77464788732394,0.08108108108108109,train
53,0,2,5,1,4,0,36,6,1,4,3506.0,1405,2101.0,0.766,1999,48,0.655,0.401,0,1.3333333333333333,0.027777777777777776,0.4007415858528237,0.16666666666666666,41.645833333333336,0.1111111111111111,train
46,0,2,2,1,4,0,40,6,1,2,1696.0,1177,519.0,0.686,4410,84,0.826,0.694,0,2.1,0.025,0.6939858490566038,0.15,52.5,0.05,train
41,1,4,3,2,4,0,21,2,3,1,3429.0,1504,1925.0,0.601,4015,76,1.0,0.439,0,3.619047619047619,0.14285714285714285,0.43861184018664334,0.09523809523809523,52.828947368421055,0.047619047619047616,train
36,0,2,2,1,4,0,26,3,3,2,1438.3,0,1438.3,0.61,4957,88,0.872,0.0,0,3.3846153846153846,0.11538461538461539,0.0,0.11538461538461539,56.32954545454545,0.07692307692307693,train
44,1,4,6,2,2,0,24,5,3,2,11042.0,2211,8831.0,0.897,1140,25,0.786,0.2,0,1.0416666666666667,0.125,0.20023546458974822,0.20833333333333334,45.6,0.08333333333333333,train
48,1,4,4,1,1,0,29,6,1,2,2916.0,1074,1842.0,0.774,4020,84,0.68,0.368,0,2.896551724137931,0.034482758620689655,0.3683127572016461,0.20689655172413793,47.857142857142854,0.06896551724137931,train
48,1,4,3,1,3,0,36,5,1,2,6798.0,2517,4281.0,0.873,4327,79,0.881,0.37,0,2.1944444444444446,0.027777777777777776,0.3702559576345984,0.1388888888888889,54.77215189873418,0.05555555555555555,train
39,0,4,3,2,5,0,36,3,2,4,12405.0,0,12405.0,0.949,3151,39,0.444,0.0,1,1.0833333333333333,0.05555555555555555,0.0,0.08333333333333333,80.7948717948718,0.1111111111111111,train
50,0,2,2,2,5,0,40,5,2,2,6610.0,1663,4947.0,0.813,4735,83,0.766,0.252,0,2.075,0.05,0.25158850226928897,0.125,57.04819277108434,0.05,train
49,0,4,6,1,1,0,29,6,3,2,1564.0,0,1564.0,1.114,5172,78,0.733,0.0,0,2.689655172413793,0.10344827586206896,0.0,0.20689655172413793,66.3076923076923,0.06896551724137931,train
62,1,0,3,1,2,0,56,3,3,2,8077.0,0,8077.0,0.749,906,16,0.333,0.0,1,0.2857142857142857,0.05357142857142857,0.0,0.05357142857142857,56.625,0.03571428571428571,train
55,0,3,2,2,4,0,36,3,3,5,2060.0,0,2060.0,0.251,1976,44,0.257,0.0,1,1.2222222222222223,0.08333333333333333,0.0,0.08333333333333333,44.90909090909091,0.1388888888888889,train
44,0,3,2,1,4,0,27,3,1,4,1480.0,1017,463.0,1.008,5245,80,0.86,0.687,0,2.962962962962963,0.037037037037037035,0.6871621621621622,0.1111111111111111,65.5625,0.14814814814814814,train
54,1,3,3,1,3,0,36,6,1,2,1438.3,1133,305.3,0.759,1935,41,0.708,0.788,0,1.1388888888888888,0.027777777777777776,0.7877355211013002,0.16666666666666666,47.19512195121951,0.05555555555555555,train
53,1,3,1,2,0,0,36,3,1,0,30883.0,1694,29189.0,0.86,1267,23,0.533,0.055,0,0.6388888888888888,0.027777777777777776,0.05485218404947706,0.08333333333333333,55.08695652173913,0.0,train
46,1,1,5,3,1,0,27,6,3,3,12781.0,1253,11528.0,0.638,1073,21,0.4,0.098,0,0.7777777777777778,0.1111111111111111,0.09803614740630624,0.2222222222222222,51.095238095238095,0.1111111111111111,train
38,0,4,0,1,1,0,36,4,4,4,4913.0,2517,2396.0,0.348,899,28,0.273,0.512,1,0.7777777777777778,0.1111111111111111,0.5123142682678608,0.1111111111111111,32.107142857142854,0.1111111111111111,train
36,0,3,6,2,4,0,36,4,3,0,1558.0,261,1297.0,0.775,2424,40,0.6,0.168,1,1.1111111111111112,0.08333333333333333,0.16752246469833118,0.1111111111111111,60.6,0.0,train
56,1,2,2,1,0,0,36,1,3,3,15769.0,0,15769.0,1.041,602,15,0.364,0.0,1,0.4166666666666667,0.08333333333333333,0.0,0.027777777777777776,40.13333333333333,0.08333333333333333,train
36,1,3,3,1,3,0,27,3,1,2,7056.0,0,7056.0,0.815,1739,35,0.842,0.0,0,1.2962962962962963,0.037037037037037035,0.0,0.1111111111111111,49.68571428571428,0.07407407407407407,train
36,0,2,5,1,5,0,31,5,3,1,3002.0,1002,2000.0,1.033,2624,46,1.0,0.334,0,1.4838709677419355,0.0967741935483871,0.33377748167888077,0.16129032258064516,57.04347826086956,0.03225806451612903,train
53,1,1,3,2,4,0,36,3,3,3,8979.0,1289,7690.0,0.651,7422,87,0.673,0.144,0,2.4166666666666665,0.08333333333333333,0.1435571889965475,0.08333333333333333,85.3103448275862,0.08333333333333333,train
56,1,2,5,0,1,0,45,3,1,3,6331.0,1420,4911.0,0.529,3527,69,0.438,0.224,0,1.5333333333333334,0.022222222222222223,0.22429316063812985,0.06666666666666667,51.11594202898551,0.06666666666666667,train
59,1,0,2,2,2,0,53,4,2,2,4386.0,2505,1881.0,0.806,4064,65,0.806,0.571,0,1.2264150943396226,0.03773584905660377,0.5711354309165527,0.07547169811320754,62.52307692307692,0.03773584905660377,train
48,1,2,2,3,1,0,36,5,1,2,13068.0,1718,11350.0,0.607,937,28,0.556,0.131,0,0.7777777777777778,0.027777777777777776,0.13146617692072238,0.1388888888888889,33.464285714285715,0.05555555555555555,train
42,0,4,6,3,4,0,34,5,3,2,1874.0,1341,533.0,0.952,3899,70,0.75,0.716,0,2.0588235294117645,0.08823529411764706,0.7155816435432231,0.14705882352941177,55.7,0.058823529411764705,train
51,1,3,3,2,2,0,43,5,3,3,7119.0,1513,5606.0,0.925,4969,84,0.909,0.213,0,1.9534883720930232,0.06976744186046512,0.2125298496979913,0.11627906976744186,59.154761904761905,0.06976744186046512,train
31,0,1,6,0,4,0,13,2,2,3,3533.0,1206,2327.0,0.859,16339,120,0.579,0.341,0,9.23076923076923,0.15384615384615385,0.34135295782621,0.15384615384615385,136.15833333333333,0.23076923076923078,train
56,1,4,6,1,3,0,49,3,4,2,4310.0,2229,2081.0,0.643,1645,33,0.941,0.517,0,0.673469387755102,0.08163265306122448,0.517169373549884,0.061224489795918366,49.84848484848485,0.04081632653061224,train
46,1,3,2,3,1,0,34,3,6,1,2259.0,1346,913.0,0.813,7745,88,0.517,0.596,0,2.588235294117647,0.17647058823529413,0.5958388667552014,0.08823529411764706,88.01136363636364,0.029411764705882353,train
38,1,2,2,1,3,0,29,5,3,3,7535.0,2517,5018.0,0.813,1655,41,0.577,0.334,0,1.4137931034482758,0.10344827586206896,0.3340411413404114,0.1724137931034483,40.36585365853659,0.10344827586206896,train
58,0,2,5,2,5,0,44,1,2,2,2599.0,1407,1192.0,0.727,8061,98,0.531,0.541,0,2.227272727272727,0.045454545454545456,0.5413620623316661,0.022727272727272728,82.25510204081633,0.045454545454545456,train
61,1,0,2,1,5,0,36,2,3,3,6959.0,945,6014.0,0.816,4553,84,0.714,0.136,0,2.3333333333333335,0.08333333333333333,0.13579537289840493,0.05555555555555555,54.20238095238095,0.08333333333333333,train
